# disturbd_STOCK_scale_536.csv
7.41210816308047e-01,7.01998541076043e-01,2.33675269450712e-01,3.15497080616340e-01,4.70680581701983e-01,5.95183455257530e-01,4.29310194369830e-01,2.09074552801533e-01,2.58124290000000e-02
1.39702989551758e-01,6.46610667220844e-02,1.05550278726706e-01,3.74241308373879e-01,4.16136186191019e-01,-2.78672869357776e-01,-8.45117476651038e-02,1.95682353900454e-01,7.98495500000000e-03
-5.23431542034732e-01,-5.55897551933025e-01,-8.28266011931791e-01,-8.07033569254706e-01,-4.36869380325302e-01,-6.20566546334115e-02,-5.91498113319240e-01,-7.29469676052858e-01,-8.35784800000000e-03
1.28976635921491e-01,4.88463163529775e-02,-1.41858240887891e-01,-8.55146831499028e-02,8.27519106009429e-02,-2.13397133693795e-01,-8.07877566896451e-02,-1.41979982416767e-01,-2.07937000000000e-04
3.39327770819471e-02,-6.10611624700391e-02,-2.88785325391767e-01,-4.39214628157936e-01,-2.78433045857695e-01,-1.42152124329594e-01,-5.05280565718443e-01,-4.61006878165204e-01,-9.05075600000000e-03
-1.31429949290164e-01,3.17638508910567e-02,4.29350912648561e-02,-4.68956856772903e-02,-4.01896988441396e-01,-3.49124563384426e-02,1.68209425364087e-01,-3.91488297424631e-01,4.31152100000000e-03
4.13666270500963e-02,3.87492602917991e-02,-1.64994601085928e-01,3.76162270981677e-02,1.90286030689685e-01,2.02649611442037e-01,-1.33831749160501e-01,-6.33130248108565e-02,5.76158100000000e-03
-3.43760235370355e-01,-3.71814458057706e-01,7.12071637847178e-02,-2.30028460742173e-02,5.79193865989220e-02,-2.30713229932603e-01,3.59094381674470e-01,-1.36617319977092e-01,-1.28365200000000e-03
-1.43660117775602e-01,-3.63972261581841e-02,-1.15017403314620e-01,1.05791277035395e-01,2.66104011533418e-01,-6.90782139615744e-02,-9.79517395101237e-03,3.24866360897358e-02,2.40587700000000e-03
-2.39153321739381e-01,-1.59855023991052e-01,-1.18129489193870e-01,-5.94828576858293e-02,-1.85134223905942e-01,1.97233827302679e-01,7.58946494450734e-02,-2.63607932663740e-01,2.78938700000000e-03
-3.92410719741846e-01,-3.05877712354229e-01,-3.40650145181746e-01,-3.75038402537819e-01,-3.59180289250058e-01,-2.77303445637277e-02,-6.97710391668401e-01,-4.88744311729092e-01,-1.30267040000000e-02
-1.67871079486473e-01,-1.13215589650735e-01,-1.02989794432877e-01,-9.73256988471098e-02,-3.91408495190085e-02,1.78380403331923e-01,-2.47529020368529e-02,-2.15401540564209e-01,4.23358200000000e-03
5.14556358263625e-02,-4.19600347035618e-02,-2.32800463683916e-02,-7.41395522074482e-02,6.96574298729806e-02,2.35352398696085e-01,-1.78873021083104e-03,-1.55727698923904e-01,6.17626200000000e-03
-1.22322217065915e-01,-1.21325169908700e-01,-1.01282114470678e-01,-2.21649904942149e-02,1.36692855323763e-01,1.32259487890707e-02,-2.07251887042029e-01,-9.52590825275647e-02,5.08000000000000e-06
1.21705107076170e-01,1.45845356952601e-01,-9.08134271447999e-02,2.61769346674656e-02,1.12194975153190e-01,-3.36713357819387e-01,-3.47375830571442e-01,-6.01710743124927e-02,7.89539400000000e-03
-1.20761509762716e-01,-8.27104000550437e-02,-3.56177792602697e-02,-1.41241254133159e-01,-1.72606537607370e-01,-2.23958726720779e-01,-2.02716699248563e-01,-3.32132462355765e-01,-7.27535600000000e-03
2.01942793995442e-01,1.87035462764191e-01,1.33005215661199e-01,1.66673520144029e-01,3.49612123602731e-01,-3.62738390050088e-03,2.41380925428087e-01,9.32099753700266e-02,1.58132520000000e-02
1.22632830618945e-01,6.57825505762499e-02,-1.51421216057323e-01,-1.31028308803456e-01,2.06289888757176e-02,6.49681787826799e-02,-1.07262456486894e-01,-1.78801179959396e-01,8.96192400000000e-03
-4.91515564876402e-01,-3.70195231167405e-01,-6.11951929816172e-01,-3.79985882315897e-01,-5.03867198292297e-01,2.13151836776849e-01,-6.94819001614352e-01,-4.52025082746744e-01,-2.00154120000000e-02
-2.67657871568432e-01,-2.13130265972944e-01,-3.80175470660279e-01,-3.78091860344200e-01,-2.23638656643178e-01,-3.71248484568022e-01,-3.52507817130481e-01,-4.18191976589938e-01,-1.25910870000000e-02
-4.81482647997770e-02,-2.52828642649723e-02,-1.72461796848240e-01,3.49232418323414e-01,5.93645278756105e-01,2.19746969523322e-01,-2.63234821018258e-01,3.03209607596169e-01,1.02538790000000e-02
4.27616105100769e-01,2.14842296984887e-01,-3.50251757415609e-03,-1.23810195292833e-01,5.85624993009231e-02,-2.38074250680107e-01,3.91536304088012e-02,-1.58035671923658e-01,-3.35000400000000e-03
-2.80469742843314e-01,-3.40822715876361e-01,-1.15017403314620e-01,-1.39810452945241e-01,-5.83367592857007e-02,-1.68110455212032e-01,-3.65254751247681e-01,-2.57825916536084e-01,-9.08813700000000e-03
4.97046651418545e-01,4.68102489591425e-01,1.00000000000000e+00,4.09760101812959e-01,5.79112145326426e-01,-9.65439290521872e-02,8.89470145075449e-01,3.32586116285709e-01,4.41215710000000e-02
1.61258167262776e-01,6.74961247264949e-02,-1.56082339971526e-01,-1.61370995491910e-02,2.65607733513941e-01,8.59827300189371e-02,-1.23669254273727e-01,-4.93268120063034e-02,7.19520100000000e-03
9.61887602678881e-02,-1.65972078174998e-02,-1.56389593520142e-02,1.38953672422066e-01,1.50048020400643e-01,-1.14764043913359e-01,-3.77854848795310e-02,-2.59782558043860e-02,2.88859400000000e-03
1.89305000497752e-01,1.30450448113334e-01,2.31029388926692e-01,-1.91713448539090e-01,-7.94344245324516e-02,2.83625084051623e-01,5.34857942461792e-01,-2.69373808516491e-01,1.33590360000000e-02
1.44566356070650e-01,5.36092720727426e-02,-3.08906526715141e-01,-3.90125068892724e-01,-2.20857148553023e-01,1.84593702423858e-01,5.02905645288920e-02,-3.69193778854464e-01,1.05773090000000e-02
-2.27131395472246e-03,-2.30472885128419e-02,-1.37882667993516e-01,-3.36636817256615e-02,4.27366157495195e-02,-9.00950933426224e-02,1.38503930016096e-02,-8.50470011278599e-02,-1.90542000000000e-04
-2.40008904255187e-01,-3.15068600914630e-01,-1.59774666813626e-01,-3.94344055179311e-01,-2.82316318163041e-01,-5.80316012165918e-01,-8.41411285593183e-02,-4.36820046145478e-01,-1.32239840000000e-02
-8.95413557586253e-02,-1.54900028486549e-01,-1.14741773771034e-01,-1.28399934336019e-01,-1.05668621494924e-01,-1.41901204047537e-01,1.96580980946149e-01,-2.65031176926146e-01,2.83011700000000e-03
-6.90918448823363e-03,-9.60859019985454e-02,-4.40674981197662e-01,5.25321016819762e-02,1.71874951254842e-01,5.00941157008983e-01,-2.43693588648188e-01,-9.90485256156649e-02,-6.65435200000000e-03
-3.53094035401694e-02,-1.81674093118663e-01,9.47788881860978e-03,-1.23665193923875e-01,-1.71931448081775e-02,-3.09418403194795e-01,-1.15892577378256e-01,-2.03045650885975e-01,-5.78871900000000e-03
-1.59966017931887e-01,-2.32900889147657e-01,4.00920084035370e-01,-3.13534422027383e-01,8.73749108890953e-03,4.64061588455762e-01,3.08982156339142e-01,-2.55422914431142e-01,2.68869100000000e-03
2.32220532450949e-02,-4.86301798701428e-02,-5.70008093722917e-02,-1.35992700615272e-02,1.67014455046064e-01,2.42384774943123e-01,2.96211182982694e-01,-2.80481813272020e-02,9.23702200000000e-03
-1.64539371727898e-01,-1.26454863776607e-01,-1.31643752500849e-01,-1.56863641956322e-01,-1.56630262165821e-01,2.11901891656147e-01,-6.78423033385794e-02,-3.10893914797871e-01,2.51569800000000e-03
8.56302324974467e-02,-1.77534500525734e-02,-6.97111803595456e-02,-2.28346854633108e-01,-3.99022441300558e-02,-3.77713903832021e-01,-1.02768512819604e-01,-2.29051379682351e-01,-6.47365700000000e-03
2.91774924905897e-02,-1.87924353590696e-02,1.75953892689949e-01,-2.45221973048797e-02,1.34989466480490e-01,-2.37085935307500e-01,2.80700637398559e-01,-1.06690850840288e-01,2.29629300000000e-03
2.26518402598841e-03,2.42541413677411e-03,-4.90744865519042e-02,1.59817370883631e-01,2.62656620807983e-01,4.74147451957904e-01,-4.30219112225454e-01,5.52020101702548e-02,1.14553990000000e-02
-2.66182632550197e-01,-2.75944206939033e-01,-5.00891702347101e-01,-5.56145004532101e-01,-4.61102524354317e-01,-2.15265013214057e-02,-6.77542472992025e-01,-6.58288232701266e-01,-1.18891420000000e-02
-2.16945268496711e-02,-3.30498786111297e-02,7.01256032413513e-02,-1.84395534259773e-01,1.01935874237224e-02,-9.65439290521872e-02,2.25813426907971e-01,-2.12595963752257e-01,7.19669400000000e-03
-2.06936185146965e-01,-1.36536704278307e-01,4.97809788932679e-03,-5.79839590528213e-02,-2.62291179547982e-02,-2.50625422519104e-01,-3.19468908941725e-02,-1.70449683853876e-01,2.37620000000000e-04
3.10424089436638e-02,3.69247096779524e-03,3.73231400200365e-01,3.69575564027109e-01,4.68427880107418e-01,-5.39460330485705e-01,7.46830394853685e-01,2.11157269707990e-01,2.73480380000000e-02
1.47851281189034e-01,-4.15140893167154e-03,2.63728137154305e-01,8.67805875157845e-02,1.00060293718063e-01,-8.19760644687647e-02,1.57005065768145e-01,-4.34824616190952e-02,7.18840700000000e-03
-2.67469185652615e-01,-3.53028821140106e-01,-7.74392945501582e-02,-6.90704711325973e-03,2.47569285844345e-02,-6.08003241278996e-01,2.47089377704510e-02,-1.64163573279407e-01,-1.46765810000000e-02
5.57326792363906e-02,1.89579288485475e-02,-2.78895280703574e-01,-3.57259793316617e-02,-1.43866982196690e-02,7.47184133499836e-02,4.00876330575717e-01,-1.04970711831264e-01,1.77644440000000e-02
1.68735056344986e-02,-1.38311593895898e-02,-5.79819363813743e-02,-8.41346360356008e-02,4.10093726904306e-02,-2.40180021825999e-01,-2.35119349637593e-01,-1.18511453048445e-01,-5.14888800000000e-03
-1.00045842565299e-01,-7.68017234977165e-02,-6.80861892604226e-02,-5.07504791353497e-03,6.85335805345337e-02,9.79871460081589e-02,-1.29939585515573e-01,-9.59513190665560e-02,1.22925300000000e-03
-1.20629045357454e-01,-9.90894642307987e-02,-5.72664575383229e-02,1.64796248454418e-01,1.27547103325886e-01,-3.44796801895554e-01,-6.96531006869936e-02,-5.86797474359426e-02,3.54608300000000e-03
7.91889963997572e-03,-3.08749708557289e-02,-9.62065513652290e-02,-5.94828576858293e-02,1.66278017955871e-01,-1.68429160325121e-01,-8.45117476651038e-02,-1.57308927994790e-01,3.40369000000000e-04
-8.18356388765356e-02,-1.42078124710999e-01,-1.19560756759343e-02,-7.15664788322624e-02,7.08046007972252e-02,-5.16856211530150e-01,6.10858150348510e-02,-1.69370598586953e-01,-8.40519800000000e-03
-1.12264910085267e-01,-1.59206355554302e-01,-6.00762805577346e-02,-2.06171853508934e-01,-1.21051394916168e-01,-2.95287925382386e-01,1.52062502974091e-01,-3.18836190200832e-01,-3.62746000000000e-03
-6.74212105735494e-03,-1.60813895599983e-02,-2.54746593536875e-01,-3.42968963057253e-01,-1.56770800400629e-01,2.20911256824520e-01,-3.05388579086641e-01,-3.25725601810217e-01,-6.93209400000000e-03
-1.48352349493038e-01,-1.44306599868706e-01,-5.59657796625257e-02,1.67107535768592e-01,2.03020377435327e-01,-9.65439290521872e-02,-5.92634740913528e-02,-2.07856790637875e-02,1.52613100000000e-03
1.74027357765201e-01,8.62224533356595e-02,-3.61003756031517e-02,-6.74992335667602e-02,5.97943964430663e-02,-2.97923886732425e-01,1.69686767522552e-02,-1.55065878603503e-01,-9.65790000000000e-04
1.15929174101969e-01,-5.62272655531021e-02,5.36072877886555e-01,1.32886691494706e-01,1.36746118325585e-01,-5.33694554549028e-01,6.68368885084394e-02,1.18824272290892e-02,5.41947500000000e-03
3.77546908193178e-01,3.11040265355904e-01,3.00709662896587e-01,6.59767443540676e-01,4.19187262137896e-01,1.93077587404085e-01,3.22199980731207e-01,2.39526711555101e-01,2.99783010000000e-02
-2.60453451719031e-01,-4.05896760939755e-01,-1.15017403314620e-01,-3.79995425663309e-01,-3.66022207171620e-02,-5.15815906893478e-01,-7.79835029275594e-01,-4.17763128622602e-01,-2.41071930000000e-02
-1.96650240973674e-01,-2.78344715039441e-01,9.75794148244526e-02,3.17334453565359e-02,-4.50706023916153e-01,-6.92173465806085e-01,-1.88298357968652e-01,-1.42404273130013e-01,-7.58686600000000e-03
-2.92624110642835e-01,-3.88960375640006e-01,-2.22796024580414e-01,-2.04911412754377e-01,-2.02102066216412e-01,-9.65439290521872e-02,-7.27222349039316e-02,-3.93016393055777e-01,-1.33841670000000e-02
-2.60153588414154e-01,-4.23838009844532e-01,-8.93660474831092e-01,-6.95618079478076e-01,-1.00000000000000e+00,-7.91994106426823e-01,-9.74760736890747e-01,-1.00000000000000e+00,-3.53648820000000e-02
-2.10004702433017e-01,-1.55979653365383e-01,1.84986729497589e-02,1.11599293569433e-02,3.84403269100435e-02,3.06895213596674e-01,6.35232646878181e-02,-1.41064388640350e-01,7.33641500000000e-03
3.20750693945673e-01,3.05003206166579e-01,9.77263955017780e-02,3.65829539568174e-01,8.50367887553585e-01,-3.73854430759062e-01,2.92738260950092e-02,4.27974657627871e-01,7.83422100000000e-03
1.04568174616174e-01,7.04142208374217e-02,1.44564776220940e-01,-5.94828576858293e-02,3.47432240140657e-01,-9.65439290521872e-02,-8.45117476651038e-02,1.32314288162823e-01,8.39901000000000e-03
-2.26697550528511e-01,-3.51592591028272e-01,-8.75517576015285e-01,-8.79275918374653e-01,-2.07719410658581e-01,-1.63960483395568e-01,-1.65203636412661e-02,-3.76915286368914e-01,-6.85044100000000e-03
1.40224795923122e-01,-2.84780238437099e-03,-8.19820934739046e-02,4.33194465347351e-02,-3.64781559679178e-02,-2.52812571279846e-01,-5.18181952797848e-02,-1.72001411609455e-01,-3.16180300000000e-03
-3.98850560594563e-01,-4.80230812051820e-01,-3.22814923960007e-01,-5.03815002551902e-01,-1.63417585510516e-01,7.29657590880728e-03,-4.07352525430038e-01,-3.89378927486673e-01,-6.11657100000000e-03
1.29520430743688e-01,7.61189117771430e-02,-2.12210920468612e-01,2.92901776813131e-01,2.60160488272590e-01,-2.83041113702804e-01,-1.88445755567145e-01,1.17187518948100e-01,1.73340000000000e-03
1.03674074189963e-01,7.22596092139298e-02,-7.37514854230625e-02,-5.94828576858293e-02,6.80277341972286e-02,-2.89791345664314e-04,8.37691663842963e-02,-1.57308927994790e-01,5.38599600000000e-03
7.50299541178647e-02,2.46666988531505e-02,-2.00524570318822e-02,1.34155597252335e-01,1.90208475954532e-01,-3.52368537655454e-01,9.35303555833609e-02,-2.17856597213506e-03,3.19135400000000e-03
-2.34395322900972e-01,-2.16021340976825e-01,-3.90640586218699e-01,-5.59543694279028e-01,-4.87792861859894e-01,-2.51469500367502e-01,-4.73093282431803e-01,-5.17555686386725e-01,-1.70318810000000e-02
-2.78441651346991e-01,-3.10542382034469e-01,-8.66774509036099e-02,-5.52296249802348e-01,-1.02021342332650e-01,-9.65439290521872e-02,-2.28717125596542e-01,-4.00572648322459e-01,-1.47727480000000e-02
-8.51608507404820e-02,-1.54936524246944e-01,-5.40648605570568e-01,-4.45554304396550e-01,-2.78992820984345e-01,-3.71861628361954e-01,-3.79721188006963e-01,-4.57275799001652e-01,-3.23304700000000e-03
3.52278427035584e-01,2.48704082166266e-01,1.07541041646776e-01,3.69303443832836e-01,2.17739817236379e-01,-1.25931241126914e-01,1.25036685766188e-01,6.54674666822650e-02,7.16741000000000e-03
2.95846501338981e-01,1.57800901879087e-01,1.11851806161256e-01,1.93154997225600e-01,2.90971213554125e-01,2.93237402903266e-01,1.72256603000141e-01,9.73879761563430e-02,1.06452010000000e-02
4.93778042279628e-01,3.28308511719941e-01,-1.91334412648611e-01,-2.00618416101234e-02,1.16817385743823e-01,-9.65439290521872e-02,4.45749480831486e-01,6.18887620712103e-02,2.85244620000000e-02
4.99591097919261e-02,-6.84470864027307e-02,-1.77466935789832e-02,-1.52437254108285e-01,3.61085107352710e-03,-3.03118318028572e-01,1.74763552235881e-01,-2.15994104432291e-01,1.05052000000000e-04
1.21939302375837e-02,-1.46049623140807e-01,-9.85673591796430e-02,6.58670695456998e-04,4.27366157495195e-02,-6.44939983695636e-03,1.41602390744845e-01,-1.24109021221708e-01,7.86146600000000e-03
1.20098913261989e-01,-1.66654620116148e-02,-4.49764395454220e-01,-2.96572245278622e-01,-8.51486695929360e-02,-1.15963898103442e-01,-3.58959054698229e-01,-3.85035122058153e-01,-6.73086100000000e-03
1.49851452537315e-01,1.87126011529855e-01,9.47243494172361e-02,1.18548917311729e-01,1.48677772611267e-01,1.19532406803939e-01,2.49369450244529e-01,5.60578762983610e-02,2.97106400000000e-03
9.89343431491259e-02,1.84066831571676e-02,-4.66211976863689e-01,-4.16644054384931e-01,-1.99033984153953e-01,-1.76659008891033e-01,-2.50506264848459e-01,-3.46998311511466e-01,-7.80221200000000e-03
4.78071670501570e-01,3.86647437940427e-01,-2.07606194599481e-01,2.17247132835165e-01,4.14093968566154e-01,2.18953510915323e-02,2.02037854253424e-01,1.76641438553874e-01,2.15619900000000e-02
-1.86024040009892e-01,-1.68863325837710e-01,-3.76045072247722e-01,-1.31166318906608e-01,-8.55607159795321e-02,-1.94824618300885e-02,-5.34052644947900e-01,-2.39355382968545e-01,-6.03372000000000e-03
-5.09511083822254e-01,-4.70334827990474e-01,-1.13792564336910e-01,2.47005195139527e-02,-4.19071110748923e-01,4.20172746015351e-01,-8.45117476651038e-02,-3.94881276669161e-01,-1.82750900000000e-03
4.75682157187186e-01,3.01273084782457e-01,4.23305590214023e-01,7.34574185363869e-01,4.94479499108644e-01,3.63795009609125e-03,5.73841275091572e-01,3.60115487033097e-01,2.21041030000000e-02
1.27045723618760e-01,1.19808124672798e-01,-3.02179225028232e-01,-6.31623123541563e-02,-2.05938923620171e-02,2.37649668705444e-01,-2.36125903526453e-01,-1.14084046174616e-01,8.16049100000000e-03
